id,peopleId,movieId,personName,name,peopleType
12138931,268338,76,Lochlyn Munro,LT. General Marks,Actor
12138932,260057,76,Rhys Williams,F-22 Pilot #1,Actor
12138933,564985,76,Harrison MacDonald,F-22 Pilot #3,Actor
12138934,295731,76,Anousha Alamian,Cryptographer,Actor
12138935,279010,76,Patrick Sabongui,Barn Merc #1,Actor
12138936,323452,76,Lars Grant,Merc #1,Actor
12138937,522758,76,Fraser Corbett,Merc #3,Actor
12138938,539318,76,Chad Bellamy,Merc #4,Actor
12138939,404048,76,Peter Shinkoda,Dr. Yamada,Actor
12138940,279026,76,Aaron Craven,Scientist,Actor
12138941,284365,76,Duncan Fraser,VA Psych,Actor
12138942,278926,76,Emy Aneke,Merc Soldier,Actor
12138943,304150,76,Darryl Scheelar,Bus MP #1,Actor
12138944,335790,76,Fraser Aitcheson,Bus MP #2,Actor
12138945,330873,76,Jan Bos,Tech Hamlin,Actor
12138946,261988,76,Françoise Yip,Tracking Supervisor,Actor
12138947,335676,76,Sage Brocklebank,Transport Driver,Actor
12138948,508060,76,Sean Owen Roberts,Stoner,Actor
12138949,278821,76,Colin Corrigan,Emily's House Merc,Actor
12138954,353741,76,Fred Dekker,,Writer
12138955,370479,76,Shane Black,,Director
12138956,407217,76,John Davis,,Producer
12138957,370479,76,Shane Black,,Writer
12138958,559333,76,Conner Dwelly,,Producer
68766783,8495467,76,Gabriel LaBelle,EJ,Actor
68766784,7952418,76,Trevante Rhodes,Nebraska Williams,Actor
68960956,9113213,76,Michael Williams,Unit production manager,Crew
12167002,321299,1107,Topher Grace,Edwin,Actor
12167003,532274,1107,Alice Braga,Isabelle,Actor
12167004,282895,1107,Laurence Fishburne,Noland,Actor
12167005,310424,1107,Adrien Brody,Royce,Actor
12167006,279584,1107,Danny Trejo,Cuchillo,Actor
12167007,248314,1107,Walton Goggins,Stans,Actor
12167008,329739,1107,Oleg Taktarov,Nikolai,Actor
12167009,261752,1107,Louis Ozawa,Hanzo,Actor
12167010,439358,1107,Brian Steele,Berserker Predator / Falconer Predator,Actor
12167011,275420,1107,Derek Mears,Classic Predator,Actor
12167012,7884041,1107,Mahershala Ali,Mombasa,Actor
12167013,444061,1107,Joe Cappelletti,Additional Voices (voice),Actor
12167014,252234,1107,Robin Atkin Downes,Additional Voices (voice),Actor
12167015,447821,1107,Cindy Robinson,Additional Voices (voice),Actor
12167016,367038,1107,Karen Strassman,Additional Voices (voice),Actor
12167017,295285,1107,Fred Tatasciore,Additional Voices (voice),Actor
12167018,255225,1107,Robert Rodriguez,,Producer
12167019,407217,1107,John Davis,,Producer
12167020,353785,1107,Jim Thomas,,Writer
65408486,8082995,1107,Nimród Antal,,Director
12166549,277387,1085,Kevin Peter Hall,The Predator,Actor
12166550,253762,1085,Danny Glover,Lieutenant Mike Harrigan,Actor
12166551,255014,1085,Gary Busey,Peter Keyes,Actor
12166552,319481,1085,Bill Paxton,Jerry Lambert,Actor
12166553,283966,1085,Adam Baldwin,Garber,Actor
12166554,255277,1085,Robert Davi,Captain Phil Heinemann,Actor
12166555,261844,1085,Kent McCord,Captain B. Pilgrim,Actor
12166556,635908,1085,Morton Downey Jr.,Tony Pope,Actor
12166557,435849,1085,Calvin Lockhart,King Willie,Actor
12166558,288458,1085,Corey Rand,Ramon Vega,Actor
12166559,275327,1085,Elpidia Carrillo,Anna,Actor
12166560,259947,1085,Lilyan Chauvin,Irene Edwards,Actor
12166561,283650,1085,Henry Kingi,El Scorpio,Actor
12166562,350407,1085,Charles David Richards,Commuter,Actor
12166563,269792,1085,Sylvia Kauders,Ruth,Actor
12166564,319926,1085,Billy 'Sly' Williams,Paramedic,Actor
12166565,357780,1085,Michael Papajohn,Subway Gang,Actor
12166566,248179,1085,Casey Sander,Federal Team,Actor
12166567,252653,1085,Pat Skipper,Federal Team,Actor
12166568,275633,1085,Michael Wiseman,Cop,Actor
12166569,268621,1085,Tom Finnegan,Officer,Actor
12166570,309177,1085,Paulo Tocha,Detective,Actor
12166571,418963,1085,Jsu Garcia,Detective,Actor
12166572,284273,1085,Steve Kahan,Sergeant,Actor
12166573,407343,1085,Teri Weigel,Colombian Girl,Actor
12166574,336513,1085,Vonte Sweet,Sweet,Actor
12166575,416249,1085,Brian Levinson,Brian,Actor
12166576,431993,1085,Diana James,Leona's Friend,Actor
12166577,278677,1085,Paul Abascal,Cop,Actor
12166578,291974,1085,Lucinda Weist,Reporter,Actor
12166579,272701,1085,Jim Ishida,Reporter,Actor
12166580,353780,1085,Stephen Hopkins,,Director
12166581,407217,1085,John Davis,,Producer
12166582,353791,1085,Joel Silver,,Producer
12166583,353785,1085,Jim Thomas,,Writer
12166584,353785,1085,Jim Thomas,,Writer
12166585,341726,1085,John Thomas,,Writer
12166586,341726,1085,John Thomas,,Writer
66004897,7929835,1085,Rubén Blades,Danny Archuleta (as Ruben Blades),Actor
66004900,7892049,1085,María Conchita Alonso,Leona Cantrell,Actor
69147106,8227783,1085,Lawrence Gordon,,Producer
12150728,254014,479,Arnold Schwarzenegger,Major Alan ,Actor
12150729,254381,479,Carl Weathers,Al Dillon,Actor
12150730,275327,479,Elpidia Carrillo,Anna Gonsalves,Actor
12150731,270354,479,Bill Duke,Mac Eliot,Actor
12150732,272648,479,Richard Chaves,"Jorge ""Poncho"" Ramirez",Actor
12150733,285411,479,Jesse Ventura,Blain Cooper,Actor
12150734,293637,479,Sonny Landham,Billy Sole,Actor
12150735,370479,479,Shane Black,Rick Hawkins,Actor
12150736,257858,479,R.G. Armstrong,Major General Homer Phillips,Actor
12150737,277387,479,Kevin Peter Hall,Helicopter Pilot / Predator,Actor
12150743,487324,479,John McTiernan,,Director
12150744,353791,479,Joel Silver,,Producer
12150745,353785,479,Jim Thomas,,Writer
12150746,341726,479,John Thomas,,Writer
12150747,353785,479,Jim Thomas,,Producer
12150748,407217,479,John Davis,,Producer
69147105,8227783,479,Lawrence Gordon,,Producer
12159121,253588,784,Sigourney Weaver,Ripley 8,Actor
12159122,321116,784,Winona Ryder,Annalee Call,Actor
12159123,272799,784,Brad Dourif,Dr. Jonathan Gediman,Actor
12159124,253796,784,Ron Perlman,Ron Johner,Actor
12159125,333823,784,Michael Wincott,Frank Elgyn,Actor
12159126,326778,784,Gary Dourdan,Gary Christie,Actor
12159127,272475,784,Dan Hedaya,Gen. Martin Allahandro Carlos Perez,Actor
12159128,495286,784,Dominique Pinon,Dom Vriess,Actor
12159129,274196,784,Leland Orser,Larry Purvis,Actor
12159130,270290,784,Raymond Cruz,Pvt. Vincent Distephano,Actor
12159131,275578,784,J.E. Freeman,Dr. Mason Wren,Actor
12159132,274278,784,David St. James,Surgeon,Actor
12159133,337782,784,Kim Flowers,Sabra Hillard,Actor
12159134,271220,784,Nicole Fellows,Young Ripley,Actor
12159135,390718,784,Tom Woodruff Jr.,Lead Alien,Actor
12159136,358758,784,Rod Damer,Soldier,Actor
12159137,371638,784,Daniel Raymont,Soldier,Actor
12159138,356532,784,Cris D'Annunzio,Soldier,Actor
12159139,348657,784,Rico Bueno,Sleeper,Actor
12159140,252783,784,Steven Gilborn,Father (voice),Actor
12159141,547641,784,Jean-Pierre Jeunet,,Director
12159142,252115,784,Joss Whedon,,Writer
12159143,364413,784,Chris Cunningham,,Producer
12159144,255459,784,Walter Hill,,Producer
12159145,253588,784,Sigourney Weaver,,Producer
12159146,391939,784,David Giler,,Producer
69147253,277665,784,Archie Hahn,Newborn,Actor
12155898,253588,670,Sigourney Weaver,Lt. Ellen Louise Ripley,Actor
12155899,271536,670,Charles S. Dutton,Leonard Dillon,Actor
12155900,247871,670,Charles Dance,Jonathan Clemens,Actor
12155901,314950,670,Pete Postlethwaite,David Postlethwaite,Actor
12155902,298401,670,Ralph Brown,Francis Aaron,Actor
12155903,290360,670,Paul McGann,Walter Golic,Actor
12155904,322670,670,Danny Webb,Robert Morse,Actor
12155905,281315,670,Lance Henriksen,Lance Bishop,Actor
12155906,258518,670,Brian Glover,Harold Andrews,Actor
12155907,390718,670,Tom Woodruff Jr.,Alien,Actor
12155908,463315,670,DeObia Oparei,Arthur Walkingstick,Actor
12155909,397685,670,Niall Buggy,Eric Buggy,Actor
12155910,275439,670,Christopher John Fields,Daniel Rains,Actor
12155911,298481,670,Peter Guinness,Peter Gregor,Actor
12155912,353601,670,Vincenzo Nicoli,Alan Jude,Actor
12155913,261933,670,Christopher Fairbank,Thomas Murphy,Actor
12155914,314169,670,Phil Davis,Kevin Dodd,Actor
12155915,566957,670,Paul Brennen,Yoshi Troy,Actor
12155916,247931,670,Clive Mantle,Clive William,Actor
12155917,274036,670,Carl Chase,Frank Ellis,Actor
12155918,444874,670,Leon Herbert,Edward Boggs,Actor
12155919,295002,670,Holt McCallany,"Ted ""Junior"" Gillas",Actor
12155921,295012,670,David Fincher,,Director
12155922,391939,670,David Giler,,Writer
12155923,255459,670,Walter Hill,,Writer
12155924,386633,670,Larry Ferguson,,Writer
12155925,255459,670,Walter Hill,,Producer
12155926,253588,670,Sigourney Weaver,,Producer
12155927,391939,670,David Giler,,Producer
12155524,253588,654,Sigourney Weaver,Lt. Ellen Louise Ripley,Actor
12155525,317265,654,Michael Biehn,Cpl. Dwayne Hicks,Actor
12155526,253805,654,Paul Reiser,Carter J. Burke,Actor
12155527,281315,654,Lance Henriksen,Lance Bishop,Actor
12155528,319481,654,Bill Paxton,Pvt. William L. Hudson,Actor
12155529,418785,654,William Hope,Lt. Scott Gorman,Actor
12155530,275071,654,Jenette Goldstein,Pvt. Jenette Vasquez,Actor
12155531,407674,654,Al Matthews,Sgt. Al Apone,Actor
12155532,272711,654,Mark Rolston,Pvt. Mark Drake,Actor
12155533,272891,654,Ricco Ross,Pvt. Ricco Frost,Actor
12155534,381412,654,Daniel Kash,Pvt. Daniel Spunkmeyer,Actor
12155535,444820,654,Tip Tipping,Pvt. Tim Crowe,Actor
12155536,444813,654,Trevor Steedman,"Pvt. Trevor ""Ski"" Wierzbowski",Actor
12155537,258861,654,Paul Maxwell,Van Leuwen,Actor
12155538,615762,654,Alan Polonsky,Insurance Man,Actor
12155539,402682,654,Alibe Parsons,Med Tech,Actor
12155542,359517,654,James Cameron,,Director
12155543,536888,654,Gale Anne Hurd,,Producer
12155544,359517,654,James Cameron,,Writer
12155545,420044,654,Judy Taylor,,Producer
65709745,8034023,654,Colette Hiller,Corporal Ferro,Actor
65709746,414434,654,Cynthia Scott,Corporal Dietrich (as Cynthia Scott),Actor
65709749,7957795,654,Valerie Colgan,ECA Rep,Actor
65709754,7915515,654,Blain Fairman,Doctor,Actor
69179219,9128970,654,Carrie Henn,Newt,Actor
69003441,498580,349288,Isabela Merced,Kay,Actor
69003442,459714,349288,Cailee Spaeny,Rain,Actor
69003444,7892247,349288,Archie Renaux,Tyler,Actor
69003446,8182082,349288,David Jonsson,Andy,Actor
69003447,8312458,349288,Spike Fearn,Bjorn,Actor
69004022,632714,349288,Fede Alvarez,,Director
69004024,632714,349288,Fede Alvarez,,Writer
69004025,8285815,349288,Rodo Sayagues,,Writer
69209881,9130510,349288,Aileen Wu,Navarro,Actor
69209882,376463,349288,Rosie Ede,WY Officer,Actor
69209883,9130511,349288,Robert Bobroczkyi,Offspring,Actor
69209885,9130512,349288,Trevor Newlin,Xenomorph,Actor
69311796,632714,349288,Fede Alvarez,,Executive Producer
69311797,8207659,349288,Elizabeth Cantillon,,Executive Producer
69311798,8144130,349288,Brent O'Connor,,Executive Producer
69311799,8035430,349288,Tom Moran,,Executive Producer
69311800,296975,349288,Ridley Scott,,Producer
69311801,8878968,349288,Michael Pruss,,Producer
69311802,255459,349288,Walter Hill,,Producer
69311803,9137814,349288,Soma Simon,10-Year-Old Punk,Actor
69311804,9137815,349288,Bence Okeke,10-Year-Old Punk,Actor
69311805,9137816,349288,Viktor Orizu,10-Year-Old Punk,Actor
69311806,9137817,349288,Annemarie Griggs,MU/TH/UR,Actor
12142802,310895,199,Michael Fassbender,David / Walter,Actor
12142803,465720,199,Katherine Waterston,Daniels Branson,Actor
12142804,310732,199,Billy Crudup,Christopher Oram,Actor
12142805,327291,199,Danny McBride,Tennessee Faris,Actor
12142806,299111,199,Demián Bichir,seržant Carl Lope,Actor
12142807,440031,199,Carmen Ejogo,Karine Oram,Actor
12142808,331130,199,Jussie Smollett,Ricks,Actor
12142809,507410,199,Callie Hernandez,Upworth,Actor
12142810,394898,199,Amy Seimetz,Maggie Faris,Actor
12142811,262424,199,Nathaniel Dean,seržant Hallett,Actor
12142812,475621,199,Alexander England,Ankor,Actor
12142813,640814,199,Uli Latukefu,Cole,Actor
12142814,516414,199,Tess Haubrich,Sarah Rosenthal,Actor
12142815,321056,199,Lorelei King,hlas 'Matky' (hlas),Actor
12142816,580545,199,Goran D. Kleut,Xenomorph / Neomorph,Actor
12142817,263887,199,Andrew Crawford,Neomorph,Actor
12142823,296975,199,Ridley Scott,,Director
12142824,391939,199,David Giler,,Producer
12142825,255459,199,Walter Hill,,Producer
12142826,335502,199,Michael Schaefer,,Producer
12142827,296975,199,Ridley Scott,,Producer
12142828,319182,199,John Logan,,Writer
12142829,401088,199,Dan O'Bannon,,Writer
12142830,315511,199,Michael Green,,Writer
12151748,360661,527,Noomi Rapace,Dr. Elizabeth Shaw,Actor
12151749,310895,527,Michael Fassbender,David,Actor
12151750,310716,527,Charlize Theron,Meredith Vickers,Actor
12151751,360384,527,Guy Pearce,Peter Weyland,Actor
12151752,269501,527,Idris Elba,Janek,Actor
12151753,306780,527,Logan Marshall-Green,Charlie Holloway,Actor
12151754,488332,527,Lucy Hutchinson,Young Shaw,Actor
12151755,375076,527,Sean Harris,Fifield,Actor
12151756,465847,527,Rafe Spall,Millburn,Actor
12151757,247839,527,Kate Dickie,Ford,Actor
12151758,8014820,527,Emun Elliott,Chance,Actor
12151759,273957,527,Benedict Wong,Ravel,Actor
12151760,325575,527,Patrick Wilson,Shaw's Father,Actor
12151761,247925,527,Ian Whyte,Last Engineer,Actor
12151762,252234,527,Robin Atkin Downes,Ship Computer Voice (voice),Actor
12151763,258314,527,Daniel James,Sacrifice Engineer,Actor
12151764,296975,527,Ridley Scott,,Director
12151765,381250,527,Nina Gold,,Producer
12151766,296975,527,Ridley Scott,,Producer
12151767,255459,527,Walter Hill,,Producer
12151768,278683,527,Damon Lindelof,,Producer
12151769,278683,527,Damon Lindelof,,Writer
12151770,391939,527,David Giler,,Producer
12151771,339146,527,Steve Hart,,Producer
68598628,9086953,527,Carolina Jiménez,Digital artist: MPC,Crew
12169825,299343,1227,Steven Pasquale,Dallas Howard,Actor
12169826,285471,1227,Reiko Aylesworth,Kelly O'Brien,Actor
12169827,342140,1227,John Ortiz,Sheriff Eddie Morales,Actor
12169828,391206,1227,Ariel Gade,Molly O'Brien,Actor
12169829,326783,1227,Sam Trammell,Tim,Actor
12169830,394956,1227,Kristen Hager,Jesse,Actor
12169831,295998,1227,Robert Joy,Col. Stevens,Actor
12169832,335550,1227,David Paetkau,Dale,Actor
12169833,390718,1227,Tom Woodruff Jr.,Alien,Actor
12169834,247925,1227,Ian Whyte,Predator,Actor
12169835,343592,1227,Chelah Horsdal,Darcy,Actor
12169836,539280,1227,Meshach Peters,Curtis,Actor
12169837,389654,1227,Matt Ward,Mark,Actor
12169838,335771,1227,Gina Holden,Carrie,Actor
12169839,281472,1227,Kurt Max Runte,Buddy,Actor
12169840,454538,1227,Liam James,Sam,Actor
12169841,285250,1227,Ty Olsson,Nathan,Actor
12169842,271313,1227,Johnny Lewis,Ricky,Actor
12169843,285734,1227,Catherine Lough Haggquist,Tina,Actor
12169844,335571,1227,Rekha Sharma,Nurse Helen,Actor
12169845,275105,1227,David Hornsby,Drew,Actor
12169846,263275,1227,Chris William Martin,Deputy Ray,Actor
12169847,278950,1227,James Chutter,Deputy Joe,Actor
12169848,261988,1227,Françoise Yip,Ms. Y,Actor
12169849,450562,1227,Juan Riedinger,Scotty,Actor
12169850,366655,1227,Tim Perez,Mr. Thomas,Actor
12169851,305083,1227,Dalias Blake,Lt. Wood,Actor
12169852,553059,1227,Rainbow Francks,Earl,Actor
12169853,262066,1227,Tim Henry,Dr. Lennon,Actor
12169854,281373,1227,Tom McBeath,Karl,Actor
12169855,281341,1227,Anthony Harrison,Ritchie,Actor
12169856,281759,1227,Lloyd Berry,Homeless Harry,Actor
12169857,278852,1227,Andrew Hedge,Tank Driver,Actor
12169858,281756,1227,Ryan Robbins,Truck Driver,Actor
12169859,278928,1227,Curtis Caravaggio,Special Forces Commander,Actor
12169860,261954,1227,Adrian Hough,ER Resident Doc,Actor
12169861,357464,1227,Val Cole,Broadcaster,Actor
12169862,522697,1227,Nesta Chapman,Homeless Lady,Actor
12169863,407217,1227,John Davis,,Producer
12169864,391939,1227,David Giler,,Producer
12169865,353785,1227,Jim Thomas,,Writer
12169866,341726,1227,John Thomas,,Writer
12169867,399483,1227,Shane Salerno,,Writer
12169868,255459,1227,Walter Hill,,Producer
12169869,401088,1227,Dan O'Bannon,,Writer
66007513,8064391,1227,Greg Strause,,Director
66007514,8064390,1227,Colin Strause,,Director
12178989,328043,1589,Sanaa Lathan,Alexa Woods,Actor
12178990,493772,1589,Raoul Bova,Sebastian de Rosa,Actor
12178991,447601,1589,Ewen Bremner,Graeme Miller,Actor
12178992,278489,1589,Colin Salmon,Maxwell Stafford,Actor
12178993,473029,1589,Tommy Flanagan,Mark Verheiden,Actor
12178994,407737,1589,Joseph Rye,Joe Connors,Actor
12178995,346765,1589,Carsten Norgaard,Rusten Quinn,Actor
12178996,385238,1589,Sam Troughton,Thomas Parks,Actor
12178997,281315,1589,Lance Henriksen,Charles Bishop Weyland,Actor
12178998,353644,1589,Kieran Bew,Klaus,Actor
12178999,307374,1589,Liz May Brice,Supervisor,Actor
12179000,390718,1589,Tom Woodruff Jr.,Grid,Actor
12179001,247925,1589,Ian Whyte,Scar,Actor
12179002,547155,1589,Glenn Conroy,Technician,Actor
12179003,261774,1589,Andy Lucas,Juan Ramirez,Actor
12179004,401088,1589,Dan O'Bannon,,Writer
12179005,353785,1589,Jim Thomas,,Writer
12179006,341726,1589,John Thomas,,Writer
12179007,407217,1589,John Davis,,Producer
12179008,391939,1589,David Giler,,Producer
12179009,255459,1589,Walter Hill,,Producer
12179010,425671,1589,Nancy Bishop,,Producer
12179011,354527,1589,Matthew Stillman,,Producer
12179012,326650,1589,Brian Donovan,,Producer
12179014,7891183,1589,Paul W.S. Anderson,,Director
66006927,7891183,1589,Paul W.S. Anderson,,Writer
69327607,8109687,1589,Agathe de la Boulaye,Adele Rousseau,Actor
12144856,254392,264,Tom Skerritt,Arthur Koblenz Dallas,Actor
12144857,253588,264,Sigourney Weaver,Lt. Ellen Louise Ripley,Actor
12144858,262574,264,Veronica Cartwright,Joan Marie Lambert,Actor
12144859,260564,264,Harry Dean Stanton,Samuel Elias Brett,Actor
12144860,272507,264,John Hurt,Gilbert Ward Kane,Actor
12144861,293149,264,Ian Holm,Ash,Actor
12144862,257639,264,Yaphet Kotto,Dennis Monroe Parker,Actor
12144863,592898,264,Helen Horton,Mother (voice),Actor
12144864,296975,264,Ridley Scott,,Director
12144865,401088,264,Dan O'Bannon,,Writer
12144866,391939,264,David Giler,,Producer
12144867,255459,264,Walter Hill,,Producer
12144868,401088,264,Dan O'Bannon,,Writer
69102850,8195051,264,Ronald Shusett,,Writer
69102852,8203679,264,Bolaji Badejo,The Alien,Actor
12803747,372979,77904,Ciarán McMenamin,Jonathan,Actor
12803748,8029790,77904,Alex Reid,Hannah,Actor
12803749,557665,77904,Rory Keenan,Mark,Actor
12803750,458537,77904,Kelly Campbell,Katie,Actor
12239150,310770,4454,Laura Linney,Erin Bruner,Actor
12239151,462574,4454,Tom Wilkinson,Father Moore,Actor
12239152,320727,4454,Campbell Scott,Ethan Thomas,Actor
12239153,360694,4454,Jennifer Carpenter,Emily Rose,Actor
12239154,278970,4454,Kenneth Welsh,Dr. Mueller,Actor
12239155,294325,4454,Mary Beth Hurt,Judge Brewster,Actor
12239156,303674,4454,Colm Feore,Karl Gunderson,Actor
12239157,297872,4454,Henry Czerny,Dr. Briggs,Actor
12239158,276020,4454,Shohreh Aghdashloo,Dr. Adani,Actor
12239159,284365,4454,Duncan Fraser,Dr. Cartwright,Actor
12239160,281395,4454,Mary Black,Dr. Vogel,Actor
12239161,284268,4454,Julian Christopher,District Attorney,Actor
12239162,263286,4454,Terence Kelly,Medical Examiner,Actor
12239163,335939,4454,Marilyn Norry,Maria Rose,Actor
12239164,7896411,4454,Taylor Hill,Emily's Sister #3,Actor
12239165,278877,4454,John Innes,University Professor,Actor
12239166,338889,4454,Iris Graham,Emily's Sister #2,Actor
12239167,281809,4454,Andrew Wheeler,Nathaniel Rose,Actor
12239168,281354,4454,JR Bourne,Ray,Actor
12239169,331082,4454,Joshua Close,Jason,Actor
12239170,271154,4454,Aaron Douglas,Asst. DA #1,Actor
12239171,266322,4454,George Gordon,Karl's Crony #2,Actor
12239172,8158142,4454,Scott Derrickson,,Director
12239173,434256,4454,David Rubin,,Producer
12239174,8158142,4454,Scott Derrickson,,Writer
12239175,326575,4454,Don Orlando,,Producer
65543802,7980629,4454,Paul Harris Boardman,,Writer
68994784,338907,4454,Michael Jonsson,Deputy #1,Actor
12219549,501735,3423,Franco Nero,Django,Actor
12219550,499129,3423,José Bódalo,Gen. Hugo Rodriguez,Actor
12219551,459315,3423,Ángel Álvarez,Nataniele (Bartender),Actor
12219552,539621,3423,Eduardo Fajardo,Major Jackson,Actor
12219553,649583,3423,Bruno Corbucci,,Writer
12219554,474466,3423,Ruggero Deodato,assistant director / second unit director,Crew
65677949,7893597,3423,Sergio Corbucci,,Director
69184461,7893597,3423,Sergio Corbucci,,Writer
12207709,435035,2851,Bruce Lee,Cheng Chiu On,Actor
65655125,8057110,2851,Nora Miao,Drinkstand owner (as Mao Ke-hsiu),Actor
65655129,8057554,2851,Ying-Chieh Han,Hsiao Mi (The Boss),Actor
65655212,8068516,2851,James Tien,Hsiu Chien,Actor
65655213,8057583,2851,Lo Wei,,Director
67159282,8057583,2851,Lo Wei,,Writer
67761261,7990676,2851,Chih Chen,Ice Factory Manager,Actor
15872308,378949,131524,Guy Ritchie,,Writer
15872309,728838,131524,Marn Davies,,Writer
15872310,728839,131524,Ivan Atkinson,,Writer
15872311,378949,131524,Guy Ritchie,,Director
15872312,310297,131524,Matthew McConaughey,Mickey Pearson,Actor
15872313,274086,131524,Hugh Grant,Fletcher,Actor
15872314,310392,131524,Colin Farrell,Coach,Actor
15872315,304096,131524,Charlie Hunnam,Ray,Actor
15872316,329486,131524,Henry Golding,Dry Eye,Actor
15872317,384849,131524,Michelle Dockery,Rosalind Pearson,Actor
15872318,303615,131524,Jeremy Strong,Cannabis Kingpin Mathew,Actor
15872319,494136,131524,Chidi Ajufo,Bunny,Actor
15872320,471073,131524,Lyne Renée,Jackie,Actor
15872321,261757,131524,Togo Igawa,Wang Yong,Actor
15872322,352347,131524,Brittany Ashworth,Ruby,Actor
15872323,339253,131524,Jordan Long,Bobby,Actor
15872324,455249,131524,Jason Wong,Phuc,Actor
15872325,624539,131524,Danny Griffin,Aslan,Actor
15872326,728840,131524,Eugenia Kuzmina,,Actor
69301048,259360,131524,Eddie Marsan,Big Dave,Actor
69301049,502792,131524,Franz Drameh,Benny,Actor
12227726,496024,3849,Aamir Khan,Rancho/Shamaldas Chanchad/Phunsukh Wangdu,Actor
12227727,334070,3849,Omi Vaidya,Chatur Ramalingam,Actor
12227728,622356,3849,Boman Irani,Virus/Viru Sahastrabudhhe,Actor
12227729,8839196,3849,Rahul Kumar,"Manmohan ""Millimetre""",Actor
12227730,470809,3849,Mona Singh,Mona,Actor
12227732,8057651,3849,Sharman Joshi,Raju Rastogi,Actor
12227733,8157849,3849,Kareena Kapoor Khan,Pia,Actor
12227734,459012,3849,Chetan Bhagat,,Writer
66028730,8268116,3849,Vidhu Vinod Chopra,,Writer
66028731,8287693,3849,Rajkumar Hirani,,Writer
66028732,8287694,3849,Abhijat Joshi,,Writer
66028733,8287693,3849,Rajkumar Hirani,,Director
68748622,7978717,3849,R. Madhavan,Farhan Qureshi,Actor
12174552,344393,1409,Uma Thurman,"Beatrix ""The Bride"" Kiddo",Actor
12174553,257544,1409,David Carradine,Bill,Actor
12174554,351037,1409,Daryl Hannah,Elle Driver,Actor
12174555,313480,1409,Michael Madsen,Budd,Actor
12174556,262813,1409,Michael Parks,Esteban Vihaio,Actor
12174557,599677,1409,Perla Haney-Jardine,B.B. Kiddo,Actor
12174558,280424,1409,Larry Bishop,Larry Gomez,Actor
12174559,287826,1409,Samuel L. Jackson,Rufus,Actor
12174560,274441,1409,Lucy Liu,O-Ren Ishii,Actor
12174561,276637,1409,Vivica A. Fox,Vernita Green,Actor
12174562,351160,1409,Julie Dreyfus,Sofie Fatale,Actor
12174563,381451,1409,Christopher Allen Nelson,Tommy Plympton,Actor
12174564,309306,1409,Laura Cayouette,Rocket,Actor
12174565,503864,1409,Jun Kunimura,Boss Tanaka,Actor
12174566,305925,1409,Kazuki Kitamura,Boss Koji / Crazy 88,Actor
12174567,568667,1409,Yoji Tanaka,Crazy 88,Actor
12174568,452276,1409,Chiaki Kuriyama,Gogo,Actor
12174569,560357,1409,Claire Smithies,Clarita,Actor
12174570,529314,1409,Issey Takahashi,Crazy 88,Actor
12174571,289671,1409,Sid Haig,Bartender,Actor
12174572,274408,1409,Quentin Tarantino,,Director
12174573,274408,1409,Quentin Tarantino,,Writer
12174574,336733,1409,Lawrence Bender,,Producer
12174575,327280,1409,Harvey Weinstein,,Producer
12174577,344393,1409,Uma Thurman,,Writer
12174578,284933,1409,Jessica James,,Producer
12174579,384159,1409,Sue Smith,,Producer
65658402,8020306,1409,Gordon Liu Chia-Hui,Johnny / Pai Mei (as Gordon Liu),Actor
12149742,279385,436,Carmen Electra,Drew Decker,Actor
12149743,446771,436,Dave Sheridan,Doofy Gilmore,Actor
12149744,327488,436,Anna Faris,Cindy Campbell,Actor
12149745,340978,436,Jon Abrahams,Bobby Prinze,Actor
12149746,302531,436,Regina Hall,Brenda Meeks,Actor
12149747,266747,436,Marlon Wayans,Shorty Meeks,Actor
12149748,278434,436,Shannon Elizabeth,Buffy Gilmore,Actor
12149749,314881,436,Cheri Oteri,Gail Hailstorm,Actor
12149750,266746,436,Shawn Wayans,Ray Wilkins,Actor
12149751,253286,436,Keenen Ivory Wayans,Slave,Actor
12149752,277898,436,Marissa Jaret Winokur,Garage Victim,Actor
12149753,299518,436,James Van Der Beek,Dawson Leery,Actor
12149754,269042,436,Kurt Fuller,The Sheriff,Actor
12149755,268338,436,Lochlyn Munro,Greg Phillippe,Actor
12149756,280893,436,Rick Ducommun,Cindy's Dad,Actor
12149757,281759,436,Lloyd Berry,Homeless Man,Actor
12149758,286039,436,Dan Joffre,Cameraman Kenny,Actor
12149759,264322,436,David L. Lander,Principal Squiggy,Actor
12149760,557194,436,Kelly Coffield Park,Teacher,Actor
12149761,285291,436,Trevor Roberts,Dookie,Actor
12149762,253286,436,Keenen Ivory Wayans,,Director
12149763,266746,436,Shawn Wayans,,Writer
12149764,253260,436,Buddy Johnson,,Writer
12149765,361534,436,Phil Beauman,,Writer
12149766,253286,436,Keenen Ivory Wayans,,Producer
12149767,266747,436,Marlon Wayans,,Producer
12149768,266746,436,Shawn Wayans,,Producer
12149769,456856,436,Anne McCarthy,,Producer
12149770,266747,436,Marlon Wayans,,Writer
12149771,327280,436,Harvey Weinstein,,Producer
12149772,317783,436,Bo Zenga,,Producer
12149773,492307,436,Michael Waxman,,Director
12149775,510313,436,J.J. Makaro,,Director
12149776,397407,436,Andrea Brown,,Producer
12149777,413862,436,Ashley Bell,,Producer
68918118,9110203,436,Barbara Harris,adr voice casting,Crew
